year,country,vessel_number,vessel_name,cruise_number,area_code,geographic_area_name,council_sablefish_management_area,species_code,common_name,sex,length,rpn,rpw,last_modified_date,akfin_load_date
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,37,404.0310691632141,446.195323319614,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,38,472.2448455166417,527.0347736534802,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,39,438.25241347550127,467.2289084948178,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,40,544.6403033068519,593.0842857842132,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,41,430.3415963010188,458.55219492109336,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,42,382.27159858543274,414.53259857613585,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,43,561.4227166677662,640.98559980872,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,44,456.5411868085656,546.2552954769285,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,45,296.2049767413027,353.4531530686116,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,46,590.4344173112967,717.2539974840165,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,47,327.6133407157872,384.8732120511639,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,48,222.6634165209111,272.90275357927305,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,49,191.5561978913101,238.09843820242398,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,50,274.26946488387955,335.0691399903901,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,51,121.25106343992253,154.94393609119535,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,52,279.24500163424153,342.96569979170783,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,53,130.24135792869734,140.1891688167727,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,54,222.7844330948103,261.20640438547713,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,55,153.14437571101766,191.06788824334487,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,56,39.25854848537679,44.22347964532812,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,57,93.20686872128914,111.17024476424962,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,58,47.59000711213689,61.95473671330628,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,40,75.13142633962505,53.56411486107706,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,41,103.30571121698446,73.65065793398097,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,42,65.73999804717192,46.86860050344242,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,43,65.73999804717192,46.86860050344242,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,44,9.391428292453131,6.695514357634632,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,45,43.29473215261706,23.764225135833136,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,46,43.29473215261706,23.764225135833136,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,48,28.174284877359398,20.0865430729039,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,49,37.565713169812526,26.78205743053853,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,51,9.391428292453131,6.695514357634632,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,52,18.782856584906263,13.391028715269265,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,53,18.782856584906263,13.391028715269265,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,54,18.782856584906263,13.391028715269265,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,55,46.95714146226567,33.477571788173165,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,56,9.391428292453131,6.695514357634632,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,57,9.391428292453131,6.695514357634632,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,59,9.391428292453131,6.695514357634632,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,61,28.174284877359398,20.0865430729039,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,47,Ommaney Trench,East Yakutat/Southeast,30020,Shortspine thornyhead,3,62,9.391428292453131,6.695514357634632,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,6,Bering 4 slope,Bering Sea,30020,Shortspine thornyhead,3,53,28.15557043329641,34.872732042437775,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,6,Bering 4 slope,Bering Sea,30020,Shortspine thornyhead,3,54,14.077785216648206,17.436366021218888,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,6,Bering 4 slope,Bering Sea,30020,Shortspine thornyhead,3,55,28.15557043329641,34.872732042437775,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,6,Bering 4 slope,Bering Sea,30020,Shortspine thornyhead,3,57,14.077785216648206,17.436366021218888,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,59,50.82643288114092,59.35063409141617,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,60,23.135768791528236,30.25430889217611,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,61,34.70365318729236,45.38146333826416,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,62,12.886353924844538,16.57327337504212,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,64,11.567884395764118,15.127154446088054,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,9,Bering 1 slope,Bering Sea,30020,Shortspine thornyhead,3,65,1.3184695290804205,1.446118928954066,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,31,11.032827478717707,19.050138901449923,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,32,27.839295609463527,37.77304755501574,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,33,83.51788682839059,113.3191426650472,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,34,27.25316319709702,42.19679167233628,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,35,166.44964124441464,231.06202944741497,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,36,83.51788682839059,113.3191426650472,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,37,222.1282324633417,306.6081245574465,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,38,94.5507143071083,132.3692815664971,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,39,244.19388742077712,344.7084023603463,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,40,349.7774292066031,496.12782282829335,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,41,405.5276990125581,586.9547732182224,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,42,599.7449572794083,840.5089949407554,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,43,711.1738183042903,1006.8820404407161,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,44,966.4722117908132,1385.92143698241,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,45,977.4333606825029,1389.6907206039623,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,46,666.528054564081,950.3860842321345,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,47,922.3409018759423,1309.7208813766101,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,48,754.1328633944281,1091.930084281157,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,49,654.3229622606303,940.1834335653257,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,50,421.1619023185709,614.5251701064293,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,51,305.20334405342174,454.91272189960944,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,52,249.45307424746673,364.0857715096803,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,53,182.74165554982196,269.4895374981989,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,54,60.93777804561664,94.92346425936552,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,55,60.93777804561664,94.92346425936552,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,56,88.19094124271366,137.1202559317018,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,57,55.164137393588526,95.25069450724962,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,58,49.90495056689894,75.87332535791558,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,59,77.74424617636247,113.64637291293133,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,60,38.87212308818123,56.82318645646566,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,61,49.90495056689894,75.87332535791558,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,8,Bering 2 slope,Bering Sea,30020,Shortspine thornyhead,3,66,11.032827478717707,19.050138901449923,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,45,Southeast slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,63,6.027350049500803,4.235568460383269,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,45,Southeast slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,64,5.974627496020642,4.226900459493932,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,45,Southeast slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,66,2.960952471270241,2.109116229302298,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,45,Southeast slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,68,6.027350049500803,4.235568460383269,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,45,Southeast slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,72,2.960952471270241,2.109116229302298,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,45,Southeast slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,75,5.974627496020642,4.226900459493932,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,45,Southeast slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,87,3.0136750247504014,2.1177842301916345,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,55,Dixon Entrance,East Yakutat/Southeast,30020,Shortspine thornyhead,3,28,28.155555555555555,15.389399010456641,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,55,Dixon Entrance,East Yakutat/Southeast,30020,Shortspine thornyhead,3,29,147.02805673009163,114.2512235800409,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2015,United States,81,Ocean Prowler,201501,55,Dixon Entrance,East Yakutat/Southeast,30020,Shortspine thornyhead,3,31,45.40775889196776,35.07236228336631,2021-07-23T16:15:20Z,2023-09-12T12:09:23Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,28,15.716199006213435,21.73194475538513,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,29,14.146719609842302,17.397591933945364,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,30,15.716199006213435,21.73194475538513,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,31,69.43692217833646,78.37354024447863,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,32,218.0466357436857,260.3342625492746,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,33,31.43239801242687,43.46388951077026,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,34,161.1869537788204,195.02396141730162,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,35,296.59274516936813,357.40223517610997,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,36,454.0838294048854,560.4217838172307,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,37,788.7722749934347,954.3055885682171,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,38,1198.5488783844746,1437.381135415959,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,39,1286.6778499534448,1557.26107098143,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,40,690.2172376203766,834.1316487950029,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,41,723.0312223584014,867.9364610999194,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,42,483.7239697447831,573.9661393291773,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,43,1040.8097748859127,1263.7408283286682,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,44,845.2330915741476,1010.73228631274,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,45,822.4790319171622,1015.7907920422836,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,46,564.1686527402196,661.0685658647217,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,47,727.4420727595674,860.120411218026,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,48,488.3975223285118,575.3774466434062,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,49,495.0778640603055,595.331434550939,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,50,257.5357284512436,317.85176273552474,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,51,425.2199988717573,509.0875582069356,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,52,282.7250944835707,355.5699921106263,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,53,247.04495447829976,308.81640755902185,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,54,114.74323627510954,143.51508829300266,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,55,68.6471318086842,82.96007573372414,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,56,122.40274058619195,151.19342237290797,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,57,197.03020219241324,230.67180104617847,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,58,112.13978319042604,139.79367324243708,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,59,31.43239801242687,43.46388951077026,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,60,40.35369258899959,48.16489186583341,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,15,NE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,62,14.146719609842302,17.397591933945364,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,25,9.125099741394562,9.977201173894443,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,26,15.458196459893577,17.263650313965247,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,28,18.250199482789125,19.954402347788886,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,29,65.94161333021351,77.66643386941755,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,30,239.2882070462268,279.98301639697337,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,31,174.42385711992404,199.97218945240405,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,32,307.2869735324591,347.59273595723545,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
2016,United States,96,Alaskan Leader,201601,18,SE Aleutians slope,Aleutians,30020,Shortspine thornyhead,3,33,480.0113482768239,557.9881396534477,2021-07-23T16:10:47Z,2023-09-12T12:09:22Z
