species_code,year,length,frequency,fmp_subarea,source
350,2023,41,1,AI,AI fishery
350,2023,31,1,AI,AI fishery
350,2023,32,1,AI,AI fishery
350,2023,33,1,AI,AI fishery
350,2023,34,1,AI,AI fishery
350,2023,21,1,AI,AI fishery
350,2023,61,1,AI,AI fishery
350,2023,34,1,AI,AI fishery
350,2009,56,1,AI,AI fishery
350,2023,31,1,AI,AI fishery
350,2023,45,1,AI,AI fishery
350,2023,54,1,AI,AI fishery
350,2023,60,1,AI,AI fishery
350,2023,39,1,AI,AI fishery
350,2023,42,1,AI,AI fishery
350,2023,51,1,AI,AI fishery
350,2023,55,1,AI,AI fishery
350,2023,21,1,AI,AI fishery
350,2023,34,1,AI,AI fishery
350,2023,27,1,AI,AI fishery
350,2023,32,1,AI,AI fishery
350,2023,35,1,AI,AI fishery
350,2023,40,1,AI,AI fishery
350,2023,43,2,AI,AI fishery
350,2023,45,1,AI,AI fishery
350,2023,28,1,AI,AI fishery
350,2023,35,1,AI,AI fishery
350,2023,39,1,AI,AI fishery
350,2023,40,1,AI,AI fishery
350,2023,14,1,AI,AI fishery
350,2023,43,1,AI,AI fishery
350,2023,32,1,AI,AI fishery
350,2023,32,1,AI,AI fishery
350,2023,35,2,AI,AI fishery
350,2023,32,1,AI,AI fishery
350,2023,45,1,AI,AI fishery
350,2023,42,1,AI,AI fishery
350,2023,30,1,AI,AI fishery
350,2023,31,2,AI,AI fishery
350,2023,34,1,AI,AI fishery
350,2023,35,1,AI,AI fishery
350,2023,37,2,AI,AI fishery
350,2023,51,1,AI,AI fishery
350,2023,29,1,AI,AI fishery
350,2023,61,1,AI,AI fishery
350,2023,29,1,AI,AI fishery
350,2023,39,1,AI,AI fishery
350,2023,50,1,AI,AI fishery
350,2023,52,1,AI,AI fishery
350,2023,31,1,AI,AI fishery
350,2023,34,1,AI,AI fishery
350,2023,32,1,AI,AI fishery
350,2023,34,1,AI,AI fishery
350,2022,19,1,EBS,EBS fishery
350,2022,17,1,EBS,EBS fishery
350,2022,18,2,EBS,EBS fishery
350,2022,22,1,EBS,EBS fishery
350,2022,31,1,EBS,EBS fishery
350,2022,34,1,EBS,EBS fishery
350,2022,48,1,EBS,EBS fishery
350,2022,19,1,EBS,EBS fishery
350,2020,32,1,AI,AI fishery
350,2020,36,1,AI,AI fishery
350,2020,29,1,AI,AI fishery
350,2020,47,1,AI,AI fishery
350,2020,17,1,AI,AI fishery
350,2020,23,1,AI,AI fishery
350,2020,24,1,AI,AI fishery
350,2020,28,1,AI,AI fishery
350,2020,29,5,AI,AI fishery
350,2020,36,1,AI,AI fishery
350,2020,25,1,AI,AI fishery
350,2020,33,1,AI,AI fishery
350,2020,35,1,AI,AI fishery
350,2020,39,1,AI,AI fishery
350,2020,31,1,AI,AI fishery
350,2020,25,1,AI,AI fishery
350,2020,26,1,AI,AI fishery
350,2020,28,1,AI,AI fishery
350,2020,33,1,AI,AI fishery
350,2020,39,1,AI,AI fishery
350,2020,42,1,AI,AI fishery
350,2020,47,1,AI,AI fishery
350,2020,27,1,AI,AI fishery
350,2020,24,1,AI,AI fishery
350,2020,29,1,AI,AI fishery
350,2020,28,1,AI,AI fishery
350,2020,27,1,AI,AI fishery
350,2020,28,1,AI,AI fishery
350,2020,29,1,AI,AI fishery
350,2020,31,1,AI,AI fishery
350,2020,27,1,AI,AI fishery
350,2020,32,1,AI,AI fishery
350,2020,26,1,AI,AI fishery
350,2020,28,1,AI,AI fishery
350,2020,30,1,AI,AI fishery
350,2020,34,1,AI,AI fishery
350,2020,30,1,AI,AI fishery
350,2020,27,1,AI,AI fishery
350,2009,44,2,EBS,EBS fishery
350,2009,43,1,EBS,EBS fishery
350,2009,37,1,EBS,EBS fishery
350,2009,46,1,EBS,EBS fishery
350,2009,45,1,EBS,EBS fishery
350,2009,29,1,EBS,EBS fishery
350,2009,34,3,EBS,EBS fishery
350,2009,38,1,EBS,EBS fishery
350,2009,36,2,EBS,EBS fishery
350,2009,38,1,EBS,EBS fishery
350,2009,36,2,EBS,EBS fishery
350,2009,40,1,EBS,EBS fishery
350,2009,41,2,EBS,EBS fishery
350,2009,39,1,EBS,EBS fishery
350,2009,37,1,EBS,EBS fishery
350,2009,35,2,EBS,EBS fishery
350,2009,31,1,EBS,EBS fishery
350,2009,33,1,EBS,EBS fishery
350,2009,34,1,EBS,EBS fishery
350,2009,36,1,EBS,EBS fishery
350,2009,40,1,EBS,EBS fishery
350,2009,41,1,EBS,EBS fishery
350,2009,43,1,EBS,EBS fishery
350,2009,44,1,EBS,EBS fishery
350,2009,47,1,EBS,EBS fishery
350,2009,35,1,EBS,EBS fishery
350,2009,38,3,EBS,EBS fishery
350,2009,41,1,EBS,EBS fishery
350,2009,42,1,EBS,EBS fishery
350,2009,43,1,EBS,EBS fishery
350,2009,44,1,EBS,EBS fishery
350,2009,45,1,EBS,EBS fishery
350,2009,46,1,EBS,EBS fishery
350,2009,49,1,EBS,EBS fishery
350,2009,50,1,EBS,EBS fishery
350,2020,21,1,AI,AI fishery
350,2020,24,1,AI,AI fishery
350,2020,29,1,AI,AI fishery
350,2020,33,1,AI,AI fishery
350,2020,23,1,AI,AI fishery
350,2020,28,1,AI,AI fishery
350,2020,32,1,AI,AI fishery
350,2020,35,1,AI,AI fishery
350,2020,27,1,AI,AI fishery
350,2020,28,1,AI,AI fishery
350,2020,30,1,AI,AI fishery
350,2020,37,1,AI,AI fishery
350,2020,39,1,AI,AI fishery
350,2020,30,1,AI,AI fishery
350,2020,36,1,AI,AI fishery
350,2020,27,2,AI,AI fishery
350,2020,36,1,AI,AI fishery
350,2009,26,1,EBS,EBS fishery
350,2009,37,1,EBS,EBS fishery
350,2009,38,2,EBS,EBS fishery
350,2009,40,2,EBS,EBS fishery
350,2009,41,1,EBS,EBS fishery
350,2009,42,2,EBS,EBS fishery
350,2009,44,1,EBS,EBS fishery
350,2009,45,1,EBS,EBS fishery
350,2009,46,1,EBS,EBS fishery
350,2009,36,1,EBS,EBS fishery
350,2009,37,1,EBS,EBS fishery
350,2009,38,1,EBS,EBS fishery
350,2009,40,1,EBS,EBS fishery
350,2009,41,1,EBS,EBS fishery
350,2009,43,1,EBS,EBS fishery
350,2009,44,1,EBS,EBS fishery
350,2009,45,1,EBS,EBS fishery
350,2009,39,3,EBS,EBS fishery
350,2009,41,1,EBS,EBS fishery
350,2009,43,2,EBS,EBS fishery
350,2009,44,1,EBS,EBS fishery
350,2009,47,1,EBS,EBS fishery
350,2022,50,1,AI,AI fishery
350,2022,38,1,AI,AI fishery
350,2022,29,1,AI,AI fishery
350,2022,48,1,AI,AI fishery
350,2022,52,1,EBS,EBS fishery
350,2009,40,3,EBS,EBS fishery
350,2009,41,2,EBS,EBS fishery
350,2009,42,2,EBS,EBS fishery
350,2009,43,2,EBS,EBS fishery
350,2009,45,1,EBS,EBS fishery
350,2009,47,1,EBS,EBS fishery
350,2009,48,1,EBS,EBS fishery
350,2009,34,1,EBS,EBS fishery
350,2009,40,2,EBS,EBS fishery
350,2022,36,1,AI,AI fishery
350,2022,31,1,EBS,EBS fishery
350,2022,32,2,EBS,EBS fishery
350,2022,33,1,EBS,EBS fishery
350,2022,36,1,EBS,EBS fishery
350,2022,39,2,EBS,EBS fishery
350,2022,42,1,EBS,EBS fishery
350,2022,39,1,AI,AI fishery
350,2022,41,1,AI,AI fishery
350,2022,34,1,AI,AI fishery
350,2022,35,1,AI,AI fishery
350,2022,41,1,AI,AI fishery
350,2022,43,1,AI,AI fishery
350,2022,47,1,AI,AI fishery
350,2022,60,1,AI,AI fishery
350,2022,20,1,AI,AI fishery
350,2008,32,1,EBS,EBS fishery
350,2008,35,1,EBS,EBS fishery
350,2008,37,2,EBS,EBS fishery
350,2008,39,2,EBS,EBS fishery
350,2008,41,3,EBS,EBS fishery
350,2008,43,1,EBS,EBS fishery
350,2008,46,1,EBS,EBS fishery
350,2008,36,2,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,40,2,EBS,EBS fishery
350,2008,43,3,EBS,EBS fishery
350,2008,46,1,EBS,EBS fishery
350,2008,35,2,EBS,EBS fishery
350,2008,43,1,EBS,EBS fishery
350,2008,31,1,EBS,EBS fishery
350,2008,33,1,EBS,EBS fishery
350,2008,35,1,EBS,EBS fishery
350,2008,37,3,EBS,EBS fishery
350,2008,39,2,EBS,EBS fishery
350,2008,40,2,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,43,3,EBS,EBS fishery
350,2008,47,1,EBS,EBS fishery
350,2022,17,1,AI,AI fishery
350,2022,30,2,AI,AI fishery
350,2022,35,2,AI,AI fishery
350,2022,32,1,AI,AI fishery
350,2022,33,1,AI,AI fishery
350,2022,35,1,AI,AI fishery
350,2022,31,1,AI,AI fishery
350,2022,35,1,AI,AI fishery
350,2022,32,1,AI,AI fishery
350,2022,35,2,AI,AI fishery
350,2022,41,1,AI,AI fishery
350,2011,61,1,AI,AI fishery
350,2011,60,1,AI,AI fishery
350,2011,50,1,AI,AI fishery
350,2011,38,1,AI,AI fishery
350,2011,49,1,AI,AI fishery
350,2011,46,1,AI,AI fishery
350,2011,42,1,AI,AI fishery
350,2011,48,1,AI,AI fishery
350,2011,55,2,AI,AI fishery
350,2011,47,1,AI,AI fishery
350,2011,41,1,AI,AI fishery
350,2011,44,1,AI,AI fishery
350,2011,51,1,AI,AI fishery
350,2022,30,1,AI,AI fishery
350,2022,35,1,AI,AI fishery
350,2022,53,1,AI,AI fishery
350,2022,30,1,AI,AI fishery
350,2022,38,1,AI,AI fishery
350,2022,45,1,AI,AI fishery
350,2022,27,1,AI,AI fishery
350,2022,36,1,AI,AI fishery
350,2022,40,1,AI,AI fishery
350,2008,39,3,EBS,EBS fishery
350,2008,40,5,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2022,33,1,AI,AI fishery
350,2022,46,1,AI,AI fishery
350,2022,30,1,AI,AI fishery
350,2022,31,1,AI,AI fishery
350,2022,34,1,AI,AI fishery
350,2008,42,3,EBS,EBS fishery
350,2008,44,1,EBS,EBS fishery
350,2008,45,1,EBS,EBS fishery
350,2008,48,2,EBS,EBS fishery
350,2008,36,1,EBS,EBS fishery
350,2008,39,1,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2008,42,2,EBS,EBS fishery
350,2008,43,2,EBS,EBS fishery
350,2008,34,1,EBS,EBS fishery
350,2008,38,1,EBS,EBS fishery
350,2008,40,2,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,45,1,EBS,EBS fishery
350,2008,47,1,EBS,EBS fishery
350,2008,32,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,38,1,EBS,EBS fishery
350,2008,40,1,EBS,EBS fishery
350,2008,42,2,EBS,EBS fishery
350,2008,43,2,EBS,EBS fishery
350,2008,44,2,EBS,EBS fishery
350,2008,46,1,EBS,EBS fishery
350,2022,33,1,AI,AI fishery
350,2022,34,1,AI,AI fishery
350,2022,40,1,AI,AI fishery
350,2022,29,1,AI,AI fishery
350,2022,27,1,AI,AI fishery
350,2022,30,1,AI,AI fishery
350,2022,39,1,AI,AI fishery
350,2008,26,1,EBS,EBS fishery
350,2008,28,1,EBS,EBS fishery
350,2008,34,1,EBS,EBS fishery
350,2008,35,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,38,2,EBS,EBS fishery
350,2008,39,3,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,31,1,EBS,EBS fishery
350,2022,29,1,AI,AI fishery
350,2022,36,1,AI,AI fishery
350,2022,44,1,AI,AI fishery
350,2022,27,1,AI,AI fishery
350,2022,29,1,AI,AI fishery
350,2022,35,1,AI,AI fishery
350,2022,29,1,AI,AI fishery
350,2022,34,1,AI,AI fishery
350,2022,34,1,AI,AI fishery
350,2008,36,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,38,2,EBS,EBS fishery
350,2008,40,1,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2008,42,4,EBS,EBS fishery
350,2008,44,1,EBS,EBS fishery
350,2008,46,1,EBS,EBS fishery
350,2008,33,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,39,1,EBS,EBS fishery
350,2008,40,2,EBS,EBS fishery
350,2008,41,2,EBS,EBS fishery
350,2008,45,1,EBS,EBS fishery
350,2008,51,1,EBS,EBS fishery
350,2008,52,1,EBS,EBS fishery
350,2008,35,1,EBS,EBS fishery
350,2008,36,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,39,1,EBS,EBS fishery
350,2008,40,1,EBS,EBS fishery
350,2008,41,2,EBS,EBS fishery
350,2008,42,2,EBS,EBS fishery
350,2008,43,1,EBS,EBS fishery
350,2008,46,1,EBS,EBS fishery
350,2008,26,1,EBS,EBS fishery
350,2008,35,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,38,2,EBS,EBS fishery
350,2008,39,2,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2008,44,1,EBS,EBS fishery
350,2008,45,1,EBS,EBS fishery
350,2008,34,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,40,3,EBS,EBS fishery
350,2008,42,2,EBS,EBS fishery
350,2008,43,1,EBS,EBS fishery
350,2022,35,1,AI,AI fishery
350,2022,36,1,AI,AI fishery
350,2022,32,1,AI,AI fishery
350,2022,49,1,AI,AI fishery
350,2022,42,1,AI,AI fishery
350,2008,29,1,EBS,EBS fishery
350,2008,35,1,EBS,EBS fishery
350,2008,39,3,EBS,EBS fishery
350,2008,40,1,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2008,44,1,EBS,EBS fishery
350,2008,45,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,41,6,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,43,2,EBS,EBS fishery
350,2008,44,1,EBS,EBS fishery
350,2008,45,1,EBS,EBS fishery
350,2008,49,1,EBS,EBS fishery
350,2008,51,1,EBS,EBS fishery
350,2008,61,1,EBS,EBS fishery
350,2008,27,2,EBS,EBS fishery
350,2008,28,1,EBS,EBS fishery
350,2008,33,1,EBS,EBS fishery
350,2008,38,1,EBS,EBS fishery
350,2008,39,3,EBS,EBS fishery
350,2008,40,2,EBS,EBS fishery
350,2008,43,1,EBS,EBS fishery
350,2008,46,1,EBS,EBS fishery
350,2008,36,2,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,38,1,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,28,1,EBS,EBS fishery
350,2008,34,2,EBS,EBS fishery
350,2008,37,2,EBS,EBS fishery
350,2008,40,1,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,29,1,EBS,EBS fishery
350,2008,30,1,EBS,EBS fishery
350,2008,37,2,EBS,EBS fishery
350,2008,38,3,EBS,EBS fishery
350,2008,39,1,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,43,1,EBS,EBS fishery
350,2008,31,1,EBS,EBS fishery
350,2008,36,1,EBS,EBS fishery
350,2008,37,1,EBS,EBS fishery
350,2008,38,3,EBS,EBS fishery
350,2008,39,2,EBS,EBS fishery
350,2008,40,1,EBS,EBS fishery
350,2008,41,1,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,43,1,EBS,EBS fishery
350,2008,34,1,EBS,EBS fishery
350,2008,36,1,EBS,EBS fishery
350,2008,37,2,EBS,EBS fishery
350,2008,40,1,EBS,EBS fishery
350,2008,42,1,EBS,EBS fishery
350,2008,46,1,EBS,EBS fishery
350,2022,26,1,AI,AI fishery
350,2022,40,1,AI,AI fishery
350,2022,42,1,AI,AI fishery
350,2022,46,1,AI,AI fishery
350,2022,30,1,EBS,EBS fishery
350,2022,35,1,EBS,EBS fishery
350,2022,36,3,EBS,EBS fishery
350,2022,37,1,EBS,EBS fishery
350,2022,38,1,EBS,EBS fishery
350,2022,42,1,EBS,EBS fishery
350,2022,44,1,EBS,EBS fishery
350,2022,29,1,AI,AI fishery
350,2022,31,1,AI,AI fishery
350,2023,37,1,AI,AI fishery
350,2021,30,1,EBS,EBS fishery
350,2021,41,1,EBS,EBS fishery
350,2021,34,1,AI,AI fishery
350,2021,41,1,AI,AI fishery
350,2021,56,1,AI,AI fishery
350,2021,31,1,AI,AI fishery
350,2021,29,1,AI,AI fishery
350,2021,30,1,AI,AI fishery
350,2021,31,1,AI,AI fishery
350,2021,37,1,AI,AI fishery
350,2022,31,1,EBS,EBS fishery
350,2022,32,1,EBS,EBS fishery
350,2022,35,1,EBS,EBS fishery
350,2022,39,1,EBS,EBS fishery
350,2022,42,1,EBS,EBS fishery
350,2022,44,1,EBS,EBS fishery
350,2021,43,1,AI,AI fishery
350,2021,30,1,AI,AI fishery
350,2021,43,1,AI,AI fishery
350,2023,41,1,AI,AI fishery
350,2021,53,1,AI,AI fishery
350,2021,21,1,AI,AI fishery
350,2021,28,1,AI,AI fishery
350,2021,43,1,AI,AI fishery
350,2021,40,1,AI,AI fishery
350,2021,41,1,AI,AI fishery
350,2021,40,1,AI,AI fishery
350,2021,30,1,AI,AI fishery
350,2021,31,1,AI,AI fishery
350,2021,35,1,AI,AI fishery
350,2021,36,1,AI,AI fishery
350,2021,47,1,AI,AI fishery
350,2021,55,1,AI,AI fishery
350,2021,46,1,EBS,EBS fishery
350,2023,33,1,AI,AI fishery
350,2023,40,1,AI,AI fishery
350,2021,29,2,AI,AI fishery
350,2021,27,1,AI,AI fishery
350,2021,26,1,AI,AI fishery
350,2021,27,2,AI,AI fishery
350,2021,44,1,AI,AI fishery
350,2021,28,1,AI,AI fishery
350,2021,52,1,AI,AI fishery
350,2021,40,1,AI,AI fishery
350,2021,38,1,AI,AI fishery
350,2021,43,1,AI,AI fishery
350,2021,25,1,AI,AI fishery
350,2021,37,1,AI,AI fishery
350,2021,37,1,AI,AI fishery
350,2021,40,1,EBS,EBS fishery
350,2021,30,1,EBS,EBS fishery
350,2021,29,1,EBS,EBS fishery
350,2021,30,1,EBS,EBS fishery
350,2021,32,1,EBS,EBS fishery
350,2021,46,1,EBS,EBS fishery
350,2021,28,1,EBS,EBS fishery
350,2021,31,1,EBS,EBS fishery
350,2021,33,1,EBS,EBS fishery
350,2021,42,1,EBS,EBS fishery
350,2021,29,1,EBS,EBS fishery
350,2021,31,1,EBS,EBS fishery
350,2021,49,1,EBS,EBS fishery
350,2021,29,1,EBS,EBS fishery
350,2021,33,1,EBS,EBS fishery
350,2021,34,1,EBS,EBS fishery
350,2022,38,1,AI,AI fishery
350,2022,43,1,AI,AI fishery
350,2022,25,1,AI,AI fishery
350,2022,34,1,AI,AI fishery
350,2022,43,1,AI,AI fishery
350,2021,26,1,EBS,EBS fishery
350,2021,28,1,EBS,EBS fishery
350,2021,29,1,EBS,EBS fishery
350,2021,30,1,EBS,EBS fishery
350,2021,31,1,EBS,EBS fishery
350,2021,32,1,EBS,EBS fishery
350,2021,34,1,EBS,EBS fishery
350,2021,40,1,EBS,EBS fishery
350,2021,27,1,EBS,EBS fishery
350,2021,31,1,EBS,EBS fishery
350,2021,35,1,EBS,EBS fishery
350,2023,38,1,EBS,EBS fishery
350,2023,39,1,EBS,EBS fishery
350,2023,27,1,EBS,EBS fishery
350,2023,31,1,EBS,EBS fishery
350,2023,34,1,EBS,EBS fishery
350,2015,66,1,AI,AI fishery
350,2015,42,1,AI,AI fishery
350,2015,44,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,57,1,AI,AI fishery
350,2015,61,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,52,2,AI,AI fishery
350,2015,53,2,AI,AI fishery
350,2015,37,1,AI,AI fishery
350,2015,45,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,48,1,AI,AI fishery
350,2015,49,2,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,55,1,AI,AI fishery
350,2015,60,1,AI,AI fishery
350,2015,66,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,59,1,AI,AI fishery
350,2015,60,1,AI,AI fishery
350,2015,42,1,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,48,1,AI,AI fishery
350,2015,49,2,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,55,1,AI,AI fishery
350,2015,58,1,AI,AI fishery
350,2015,60,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,48,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,52,1,AI,AI fishery
350,2015,33,1,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,54,1,AI,AI fishery
350,2015,32,2,AI,AI fishery
350,2015,33,2,AI,AI fishery
350,2015,35,1,AI,AI fishery
350,2015,38,1,AI,AI fishery
350,2015,39,1,AI,AI fishery
350,2015,44,1,AI,AI fishery
350,2015,45,1,AI,AI fishery
350,2015,57,1,AI,AI fishery
350,2015,59,1,AI,AI fishery
350,2015,32,1,AI,AI fishery
350,2015,33,1,AI,AI fishery
350,2015,39,2,AI,AI fishery
350,2015,44,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,52,2,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,35,1,AI,AI fishery
350,2015,36,1,AI,AI fishery
350,2015,37,1,AI,AI fishery
350,2015,40,1,AI,AI fishery
350,2015,41,1,AI,AI fishery
350,2015,44,3,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,58,1,AI,AI fishery
350,2015,35,1,AI,AI fishery
350,2015,36,1,AI,AI fishery
350,2015,38,1,AI,AI fishery
350,2015,39,1,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,44,3,AI,AI fishery
350,2015,45,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,48,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,52,2,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,60,1,AI,AI fishery
350,2014,40,1,AI,AI fishery
350,2014,43,1,AI,AI fishery
350,2014,45,1,AI,AI fishery
350,2014,48,1,AI,AI fishery
350,2014,53,1,AI,AI fishery
350,2014,56,2,AI,AI fishery
350,2014,37,1,AI,AI fishery
350,2014,38,1,AI,AI fishery
350,2014,44,1,AI,AI fishery
350,2014,48,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,52,2,AI,AI fishery
350,2014,61,1,AI,AI fishery
350,2014,60,1,AI,AI fishery
350,2014,47,2,AI,AI fishery
350,2014,49,1,AI,AI fishery
350,2014,50,2,AI,AI fishery
350,2014,51,1,AI,AI fishery
350,2014,42,1,AI,AI fishery
350,2014,43,3,AI,AI fishery
350,2014,44,1,AI,AI fishery
350,2014,45,1,AI,AI fishery
350,2014,46,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,54,1,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2014,69,1,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2014,53,1,AI,AI fishery
350,2014,47,1,AI,AI fishery
350,2014,59,1,AI,AI fishery
350,2014,44,1,AI,AI fishery
350,2014,48,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,65,1,AI,AI fishery
350,2014,68,1,AI,AI fishery
350,2014,43,1,AI,AI fishery
350,2014,39,1,AI,AI fishery
350,2014,40,1,AI,AI fishery
350,2014,60,1,AI,AI fishery
350,2014,44,3,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2014,51,1,AI,AI fishery
350,2014,56,1,AI,AI fishery
350,2023,51,1,EBS,EBS fishery
350,2014,54,1,AI,AI fishery
350,2014,58,1,AI,AI fishery
350,2014,60,1,AI,AI fishery
350,2014,69,1,AI,AI fishery
350,2014,36,4,AI,AI fishery
350,2014,40,1,AI,AI fishery
350,2014,41,2,AI,AI fishery
350,2014,46,1,AI,AI fishery
350,2014,47,1,AI,AI fishery
350,2014,50,2,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2014,53,1,AI,AI fishery
350,2014,60,1,AI,AI fishery
350,2014,45,1,AI,AI fishery
350,2014,47,1,AI,AI fishery
350,2014,48,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,57,1,AI,AI fishery
350,2014,59,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2014,53,1,AI,AI fishery
350,2014,58,2,AI,AI fishery
350,2014,39,1,AI,AI fishery
350,2014,41,1,AI,AI fishery
350,2014,42,1,AI,AI fishery
350,2014,43,1,AI,AI fishery
350,2014,45,1,AI,AI fishery
350,2014,49,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,51,2,AI,AI fishery
350,2014,54,1,AI,AI fishery
350,2014,56,1,AI,AI fishery
350,2014,58,1,AI,AI fishery
350,2014,62,1,AI,AI fishery
350,2014,64,1,AI,AI fishery
350,2014,65,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,55,1,AI,AI fishery
350,2014,62,1,AI,AI fishery
350,2014,63,1,AI,AI fishery
350,2014,65,2,AI,AI fishery
350,2014,69,1,AI,AI fishery
350,2014,63,1,AI,AI fishery
350,2014,66,1,AI,AI fishery
350,2014,71,1,AI,AI fishery
350,2014,64,1,AI,AI fishery
350,2014,36,1,AI,AI fishery
350,2014,39,1,AI,AI fishery
350,2014,41,1,AI,AI fishery
350,2014,43,1,AI,AI fishery
350,2014,51,2,AI,AI fishery
350,2014,57,1,AI,AI fishery
350,2014,48,1,AI,AI fishery
350,2014,49,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,65,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,36,2,AI,AI fishery
350,2014,42,2,AI,AI fishery
350,2014,43,1,AI,AI fishery
350,2014,47,1,AI,AI fishery
350,2014,48,1,AI,AI fishery
350,2014,55,1,AI,AI fishery
350,2014,58,1,AI,AI fishery
350,2014,60,1,AI,AI fishery
350,2014,66,1,AI,AI fishery
350,2014,35,1,AI,AI fishery
350,2014,43,2,AI,AI fishery
350,2023,30,1,AI,AI fishery
350,2023,31,1,AI,AI fishery
350,2023,27,1,AI,AI fishery
350,2023,28,1,AI,AI fishery
350,2023,29,3,AI,AI fishery
350,2023,36,1,AI,AI fishery
350,2023,49,1,AI,AI fishery
350,2014,39,1,AI,AI fishery
350,2014,56,1,AI,AI fishery
350,2014,41,1,AI,AI fishery
350,2014,43,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2014,53,1,AI,AI fishery
350,2014,54,1,AI,AI fishery
350,2014,69,1,AI,AI fishery
350,2014,40,2,AI,AI fishery
350,2014,43,1,AI,AI fishery
350,2014,44,2,AI,AI fishery
350,2014,45,1,AI,AI fishery
350,2014,47,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,53,1,AI,AI fishery
350,2014,57,1,AI,AI fishery
350,2014,60,1,AI,AI fishery
350,2014,61,1,AI,AI fishery
350,2014,38,1,AI,AI fishery
350,2014,40,1,AI,AI fishery
350,2014,41,1,AI,AI fishery
350,2014,44,1,AI,AI fishery
350,2014,49,1,AI,AI fishery
350,2014,51,2,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2014,38,1,AI,AI fishery
350,2014,41,1,AI,AI fishery
